decision,title,abstract,identifier,id,source,journal,authors,year,type,level,position,name
,Parasympathetic Nervous System Control Of Heart Rate Responses To Stress In Offspring Of Hypertensives,"The elevated heart rate response to stress in normotensive offspring of hypertensives (PH+) has been suggested to be a function of sympathetic nervous system activity. This study examined whether parasympathetic nervous system activity may also underlie familial differences in the heart rate response. Twenty‐four subjects, half of whom were PH+, were exposed to four stressor tasks administered in counterbalanced order. Stressors were chosen based on previous research that suggested vagal contributions to the heart rate response. Stressors were a cold pack to the forehead, isometric hand grip, a noxious film, and a shock‐avoidance video game task. Physiological measures included heart rate (HR), respiration rate (RR), and respiratory sinus arrhythmia (RSA). RSA values were corrected for corresponding RR by analysis of covariance. Familial differences in HR were observed in response to the hand grip and video game tasks. However, in both cases analyses suggest that familial differences in reactivity were a function of primarily sympathetic as opposed to parasympathetic influences. Familial differences in RSA were not observed for rest or tasks. This study found no evidence for parasympathetic mediation of familial differences in the heart rate response to the stressors employed. Copyright © 1994, Wiley Blackwell. All rights reserved",doi,10.1111/j.1469-8986.1994.tb01019.x,Scopus,Psychophysiology,MILLER S.B.,1994,Article,NA,reviewer2,Lydia
,Perception Of The Prosody And Content Of Sentences In An Unfamiliar Language In Children With Autism Spectrum Disorders,"Prior research suggests that children with autism spectrum disorders (ASD) show atypical patterns of attention to the prosody (intonation and emotional tone of voice) and content (words) of spoken sentences. Using a discrimination-choice procedure embedded in a custom-made videogame, we examined attention to these features of sentences in 15 children with ASD (ages 5 years, 5 months-18 years) and 15 age-matched typical controls (TYP). Using an unfamiliar language (German) to remove semantics, we assessed the role of meaning in promoting attention to content over prosody. As in a previous study with English sentences, TYP children attended to content to a greater extent than children with ASD while maintaining equivalent levels of discrimination based on prosody. However, in contrast to previous results, TYP children did not show a preference for enthusiastic over grouchy tone of voice, which suggests that the unfamiliar language rendered affective valence less salient. The results confirm intact perception of prosody in children with ASD, and a more selective pattern of attention to content in TYP children. © 2014 Elsevier Ltd.",doi,10.1016/j.rasd.2014.03.014,Scopus,Research in Autism Spectrum Disorders,"Ploog B.O., Brooks P.J., Scharf A., Aum S.",2014,Article,NA,reviewer2,Lydia
,Persistent Affective Biases In Human Amygdala Response Following Implicit Priming With Negative Emotion Concepts,"To what extent do past experiences shape our behaviors, perceptions, and thoughts even without explicit knowledge of these influences? Behavioral research has demonstrated that various cognitive processes can be influenced by conceptual representations implicitly primed during a preceding and unrelated task. Here we investigated whether emotion processing might also be influenced by prior incidental exposure to negative semantic material and which neural substrates would mediate these effects. During a first (priming) task, participants performed a variant of the hangman game with either negative or neutral emotion-laden words. Subsequently, they performed a second, unrelated visual task with fearful and neutral faces presented at attended or unattended locations. Participants were generally not aware of any relationships between the two tasks. We found that priming with emotional words enhanced amygdala sensitivity to faces in the subsequent visual task, while decreasing discriminative responses to threat. Furthermore, the magnitude of the induced bias in behavior and amygdala activation was predicted by the effectiveness of semantic access observed in the priming task. This demonstrates that emotional processing can be modulated by implicit influence of environmental information processed at an earlier time, independently of volitional control. © 2012 Elsevier Inc.",doi,10.1016/j.neuroimage.2012.06.004,Scopus,NeuroImage,"Pichon S., Rieger S.W., Vuilleumier P.",2012,Article,NA,reviewer2,Lydia
,"Personality, Parental, And Media Influences On Aggressive Personality And Violent Crime In Young Adults.","Debate remains regarding the interaction between predictor variables for aggression, including family environment, media violence, and personality. The current study examined the contributions of gender and personality, exposure to physical abuse and violence in the family, and exposure to media violence in both television and in video games on violent criminal activity. Data from young adults (n = 355) indicated that personality characteristics and direct physical abuse significantly predicted violent crime. Exposure to television and video game violence were not significant predictors of violent crime. These results elucidate the complex interplay between multiple factors related to the etiology of violent crime. These results also call into question the belief that media violence is involved in the etiology of violent crime.",doi,10.1080/10926770802471522,anderson2010,"Journal of Aggression, Maltreatment & Trauma","Ferguson, C. J., Cruz, A. M., Martinez, D., Rueda, S. M., Ferguson, D. E., Negy, C.",2008,NA,NA,reviewer2,Lydia
,"Personality, Psychopathology And Developmental Issues In Male Adolescent Video Game Use.","This paper presents an empirical study of the relationship of heavy video game use in adolescent male subjects to personality and psychopathological factors. Based on the nature of the games and on developmental theory, it was hypothesized that heavy video game use plays a role in managing developmental conflicts, particularly with regard to the discharge of aggression and the open expression of competition, and does not result in increased neuroticism, social withdrawal, or escape into fantasy. Heavy video game users were also hypothesized to have lower frustration tolerance. A study of 208 adolescent male subjects supported these hypotheses. The results were discussed in terms of the need for mastery of experiences, and in terms of the reawakening of Oedipal conflicts in adolescence as described by Blos. It was stressed that much of the anxiety about video games represents a parental issue, akin to parental overreactions to other adolescent outlets.",doi,10.1016/S0002-7138(09)61094-3,anderson2010,Journal of the American Academy of Child Psychiatry,"Kestenbaum, G. I., Weinstein, L.",1985,NA,NA,reviewer2,Lydia
,Pharmacologic And Tracer Methods To Study Sympathetic Function In Primary Hypertension,"Systemically infused tritiated norepinephrine (NE) was used to estimate total body NE spillover into arterial blood during mental challenge (playing a video game) in 18 young (mean age 35 years old) patients with essential hypertension and 20 normotensives of similar age. Arterial NE, epinephrine (E), and total body NE spillover at baseline did not differ between the groups. During the game, total body NE spillover increased significantly in both groups, with the increments related directly to the pressor responses. Mean increments in total body NE spillover, arterial E, and mean arterial pressure were larger in the hypertensives (204 vs 91 ng/min, 33 vs 9 pg/ml, and 16 vs 12 mm Hg). The hypertensives increased total peripheral resistance during the game, whereas the normotensive group did not. Intravenous administration of yohimbine was used to increase NE spillover. Pressor responses to yohimbine were related to responses of arterial NE. The hypertensive group had a larger mean increment in blood pressure and arterial NE than did the normotensive group during yohimbine, due to excessive responses in a subgroup of about 1/3 of the patients. Patients with essential hypertension can have excessive sympathoadrenomedullary responsiveness related to excessive pressor responses, even when sympathoadrenomedullary activity at rest is normal. © 1989 Informa UK Ltd All rights reserved: reproduction in whole or part not permitted.",doi,10.3109/10641968909045422,Scopus,Clinical and Experimental Hypertension,"Goldstein D.S., Eisenhofer G., Garty M., Sax F.L., Keiser H.R., Kopin I.J., Folio C.J., Stull R., Chidakel B.",1989,Article,NA,reviewer2,Lydia
,"Physical Activity, Sedentary Behaviors, And Retinal Vascular Caliber In Children And Adolescents With Type 1 Diabetes","Purpose: The aimof this study was to investigate associations of physical activity and sedentary behaviors with retinal vascular caliber in children and adolescents with type 1 diabetes. Design: This was a hospital-based cross-sectional study. Methods: A study of 122 children and adolescents with type 1 diabetes was conducted over an 8-month period. Self-reported physical activity time and time spent watching TVor playing computer or video games were obtained using interviewer-Administered questionnaires. Retinal vascular caliber was measured by a trained grader using a standardized protocol and later summarized as central retinal artery equivalent (CRAE) and central retinal vein equivalent (CRVE) using a semiautomated computer program. Results: After adjusting for confounders (age, sex, ethnicity, body mass index, systolic blood pressure, HbA1c, maternal smoking status, age at which cow'smilk was introduced, and CRVE/CRAE, respectively), narrower CRAE was independently related to more time spent playing computer/ video games [ExpB = -3.85; 95% confidence interval (CI), -6.41 to -1.29; P = 0.004], whereas wider CRVE was independently related to lower physical activity level (ExpB = -1.08; 95% CI, -2.01 to -0.15; P = 0.03) and more time spent playing computer/video games (ExpB = 4.72; 95% CI, 0.52-8.92; P = 0.02). Television viewing time was not associated with retinal vascular caliber after adjustment. Conclusions: The results of this study suggest that physical activity and sedentary behaviors in the form of ""screen viewing time"" are associated with retinal vessel caliber early in life. These results suggest that retinal vascular caliber may provide prognostic information beyond current traditional cardiovascular risk factors. Future longitudinal and interventional studies are warranted to evaluate the relevance of these observations. Copyright © 2016 by Asia Pacific Academy of Ophthalmology.",doi,10.1097/APO.0000000000000186,Scopus,Asia-Pacific Journal of Ophthalmology,"Keel S., Itsiopoulos C., Koklanis K., Vukicevic M., Cameron F., Brazionis L.",2016,Article,NA,reviewer2,Lydia
,"Physical Demands Of Elite Rugby League Referees, Part Two: Heart Rate Responses And Implications For Training And Fitness Testing","The purpose of this study was to assess whether any characteristic patterns of heart rate (HR) responses could be identified in National Rugby League (NRL) referees (n= 6) during matches played in the 2001 season. The data have been plotted and discussed, in order that exercise program planning practitioners may gain improved understandings of the physiological requirements for referees. Some specific training suggestions have also been made. Methods: The HR was recorded every five seconds throughout six competition NRL matches; using a heart rate monitor with a built-in memory. Results: The specific magnitudes of referees' HR mean values varied between individuals, possibly due to specific game intensities, referee fitness, and age. All referees however exhibited similar HR response patterns; characterised by frequent (13-20 per match) large transient upward and downward shifts (&gt;20 beats.minute-1). Periods of elevated HR extended for between five sec and eight min at a time, and were further characterised as a typical cyclic wave of HR elevation and recovery (ranging from 99.2±12.4 beats.minute-1 to 176.5±11.8 beats.minute-1 [mean ±95% CI]), with a work to rest ratio of 2:1. Steady state HR was not achieved at any time during any match. Conclusions: The findings of the present study, taken together with a recent motion analysis, indicate that Rugby League refereeing is a highly intermittent, variable intensity activity. Significant anaerobic contribution to performance appears likely. It is suggested that training and fitness assessment of athletes should reflect their specific demands; some specific recommendations have therefore been provided.",doi,10.1016/S1440-2440(04)80006-9,Scopus,Journal of Science and Medicine in Sport,"Kay B., Gill N.D.",2004,Article,NA,reviewer2,Lydia
,"Physical Effort, Energy Expenditure, And Motivation In Structured And Unstructured Active Video Games: A Randomized Controlled Trial","Purpose. The goals of the study were: a) to compare the way that two types of active video games (AVG) influenced physical effort and motivation in young adults; b) to compare direct and indirect instruments and use an indirect instrument (heart rate analysis) as a practical tool to verify physical effort in AVGs. Methods. Initially, 16 healthy but physically inactive young adult males with no AVGs experience took part in the randomized control trial. After the baseline assessments of blood pressure (BP), heart rate (HR), and aerobic capacity (AE), the participants were randomized into two groups: structured AVG (n = 6) and unstructured AVG (n = 7) (3 dropouts). They played 3 sessions a week, during 6 weeks. Direct and indirect metabolic measurements were made. To compare direct and indirect AE, Student t-test was used for related samples. Changes (group × time) in HR, perceived exertion (PE), calculated energy expenditure (EE), calculated metabolic equivalent (MET), and motivation (points) were assessed with the two-way analysis of variance. Results. There were no differences between direct and indirect AE (36.0 ± 5.2 vs 33.9 ± 6.0 ml/kg/min: unstructured; 39.0 ± 5.9 vs 37.7 ± 5.9 ml/kg/min; p > 0.05). No differences were observed in maximal HR, PE, or motivation (p > 0.05). Statistically significant differences referred to average HR, MET, and EE over the sessions (p < 0.05). HR and EE values were higher in structured than in unstructured AVGs. Conclusions. HR and EE responses of structured AVGs turned out higher than those of unstructured AVGs, and the measurements proved efficient to analyse physical effort in AVGs in a long-term perspective.",doi,10.1515/humo-2016-0021,Scopus,Human Movement,"De Brito-Gomes J.L., Perrier-Melo R.J., Melo De Oliveira S.F., De Sá Pereira Guimarães F.J., Da Cunha Costa M.",2016,Article,NA,reviewer2,Lydia
,Physio-Behavioral Coupling In A Cooperative Team Task: Contributors And Relations,"Research indicates that coactors performing cooperative tasks often exhibit spontaneous and unintended similarities in their physiological and behavioral responses-a phenomenon referred to here as physiobehavioral coupling (PBC). The purpose of this research was to identify contributors to PBC; examine relationships between PBC, team performance, and perceived team attributes (e.g., cohesion, trust); and compare a set of time-series measures(cross-correlation [CC], cross-recurrence quantification analysis [CRQA], and cross-fuzzy entropy [CFEn]) in their characterization of PBC across comparisons. To accomplish this, PBC was examined in human postural sway (PS) and cardiac interbeat intervals (IBIs) from dyadic teams performing a fast-paced puzzle task (Quadra-a variant of the video game Tetris). Results indicated that observed levels of PBC were not a chance occurrence, but instead driven by features of the team-task environment, and that PBC was likely influenced by similar individual task demands and interpersonal coordination dynamics that were not ""unique"" to a particular team. Correlation analysis revealed that PBC exhibited negative relationships with team performance and team attributes, which were interpreted to reflect complementary coordination (as opposed to mimicry) during task performance, potentially due to differentiated team roles. Finally, qualitative comparison of timeseries measures used to characterize PBC indicated that CRQA percent recurrence and CFEn (both nonlinear measures) settled on mostly analogous characterizations, whereas linear CC did not. The disparity observed between the linear and nonlinear measures highlights underlying computational and interpretational differences between the two families of statistics and supports the use of multiple metrics for characterizing PBC. © 2013 American Psychological Association.",doi,10.1037/a0033125,Scopus,Journal of Experimental Psychology: Human Perception and Performance,"Strang A.J., Funke G.J., Russell S.M., Dukes A.W., Middendorf M.S.",2014,Article,NA,reviewer2,Lydia
,Physiologic Responses And Energy Expenditure Of Kinect Active Video Game Play In Schoolchildren,"Objective: To evaluate the physiologic responses and energy expenditure of active video gaming using Kinect for the Xbox 360. Design: Comparison study. Setting: Kirkby Sports College Centre for Learning, Liverpool, England. Participants: Eighteen schoolchildren (10 boys and 8 girls) aged 11 to 15 years. Main Exposure: A comparison of a traditional sedentary video game and 2 Kinect activity-promoting video games, Dance Central and Kinect Sports Boxing, each played for 15 minutes. Physiologic responses and energy expenditure were measured using a metabolic analyzer. Main Outcome Measures: Heart rate, oxygen uptake, and energy expenditure. Results: Heart rate, oxygen uptake, and energy expenditure were considerably higher (P &lt; .05) during activity-promoting video game play compared with rest and sedentary video game play. The mean (SD) corresponding oxygen uptake values for the sedentary, dance, and boxing video games were 6.1(1.3), 12.8(3.3), and 17.7(5.1) mL·min -1·kg-1, respectively. Energy expenditures were 1.5 (0.3), 3.0(1.0), and 4.4(1.6) kcal·min-1, respectively. Conclusions: Dance Central and Kinect Sports Boxing increased energy expenditure by 150% and 263%, respectively, above resting values and were 103% and 194% higher than traditional video gaming. This equates to an increased energy expenditure of up to 172 kcal·h-1 compared with traditional sedentary video game play. Played regularly, active gaming using Kinect for the Xbox 360 could prove to be an effective means for increasing physical activity and energy expenditure in children. ©2012 American Medical Association. All rights reserved.",doi,10.1001/archpediatrics.2012.1271,Scopus,Archives of Pediatrics and Adolescent Medicine,"Smallwood S.R., Morris M.M., Fallows S.J., Buckley J.P.",2012,Article,NA,reviewer2,Lydia
,Physiological And Psychophysiological Responses To An Exer-Game Training Protocol,"Objectives: Exer-games and virtual reality offer alternative opportunities to provide neuro-rehabilitation and exercise that are fun. Our goal was to determine how effective they are in achieving motor learning goals and fitness benefits as players gain experience. Design: We employed a repeated measures design to determine changes in physical exertion and engagement with training. Methods: Fourteen healthy adults trained on the XBOX Kinect video game Dance Central using a skill-based protocol to examine changes in energy expenditure (EE), heart rate (HR), METs, limb movement, game proficiency, and player engagement in initial, post-training, and transfer-testing of a full-body dance exer-game. Data were analyzed using repeated measures analysis of variance, p < 0.05. Results: Both EE, HR, and METs increased from initial (EE 4.89 ± 1.35, HR 103 ± 18, METs 4.25 ± 0.72) to post-training (EE 5.92 ± 1.25, HR 110 ± 15, METs 5.05 ± 0.75) and were greatest during transfer-testing (EE 6.34 ± 1.35, HR 115 ± 17, METs 5.42 ± 0.88, p ≤ 0.001). Proficiency, measured by game scores, also increased from initial to post-training and transfer-testing (≤ 0.002). Limb movement and player engagement remained unchanged. Conclusions: It is important to understand whether player physiological and psychophysiological responses change with continued game-play. Although Dance Central involves whole-body movement, physical exertion remained at moderate levels after training. As exer-game and virtual reality systems move from their initial novelty, research about how players react to continued involvement with a game can guide game developers to maintain a freshness through game progression that preserves the participant's attentional focus, minimizes attrition and maintains a prescribed level of energy exertion. © 2015 Sports Medicine Australia.",doi,10.1016/j.jsams.2015.03.003,Scopus,Journal of Science and Medicine in Sport,"Bronner S., Pinsker R., Naik R., Noah J.A.",2016,Article,NA,reviewer2,Lydia
,Physiological Arousal Deficits In Addicted Gamers Differ Based On Preferred Game Genre,"Background/Aims: There has been significant discussion surrounding the psychopathology of excessive gaming and whether it constitutes an addiction. The current study investigated physiological and subjective levels of arousal in gamers of two genres and the relationship between sensation seeking and gaming addiction. Methods: Heart rate (HR), blood pressure (BP) and skin conductance were recorded at baseline, during gaming for 15 min and after gaming in 30 massively multiplayer online role-playing game (MMORPG) and 30 first-person shooter (FPS) male gamers. Gamers were identified as addicted using the Addiction-Engagement Questionnaire. Sensation seeking was measured using the Arnett Inventory of Sensation Seeking. Results: Addicted MMORPG gamers (n = 16) displayed significant decreases in cardiovascular activity during gaming compared to baseline and showed significant increases after gaming. Addicted FPS gamers (n = 13) had significant increases in BP during gaming which decreased significantly after gaming. In comparison, non-addicted MMORPG gamers (n = 14) had significant decreases in HR during gaming, whereas BP in non-addicted MMORPG and FPS gamers (n = 17) increased during gaming and after gaming. There were no significant relationships between sensation seeking and addiction. Conclusion: There are physiological arousal deficits in addicted gamers, and these patterns differ according to the genre of game played. Copyright © 2013 S. Karger AG, Basel.",doi,10.1159/000349907,Scopus,European Addiction Research,"Metcalf O., Pammer K.",2013,Article,NA,reviewer2,Lydia
,Physiological Responses During Exercise With Video Games In Patients With Cystic Fibrosis: A Systematic Review.,"Interactive video games are recently being used as an exercise tool in cystic fibrosis (CF). This study aimed to assess the literature describing whether video games generate a physiological response similar to the exercise intensity needed for training in CF. An online search in PubMed, Embase, Cochrane, SciELO, LILACS and PEDro databases was conducted and original studies describing physiological responses of the use of video games as exercise in CF were included. In four, out of five studies, the heart rate achieved during video games was within the standards recommended for training (60-80%). Two studies assessed VO2 and showed higher levels compared to the six-minute walk test. No desaturation was reported. Most games were classified as moderate intensity. Only one study used a maximum exercise test as comparator. Interactive video games generate a heart rate response similar to the intensity required for training in CF patients.",doi,10.1016/j.rmed.2016.08.011,pubmed,Respiratory medicine,"Carbonera, Raquel Pinto; Vendrusculo, Fernanda Maria; Donadio, Márcio Vinícius Fagundes",2016,NA,NA,reviewer2,Lydia
,"Play Pattern Of Seated Video Game And Active ""Exergame"" Alternatives","The purpose of the study was to compare the play pattern of "" exergames"" and seated internet-based video games between boys and girls. Seventy-nine participants (40 boys, 39 girls) aged 9 to 12 years (M = 10.85 ± 0.9) were involved in two 1-hour video game sessions. Play pattern in terms of frequency, duration and intensity were assessed from observation, accelerometry and heart rate monitoring. Results indicated that children spent half of the available time playing the activity-promoting exergames (XaviX bowling 47.6 ± 14.9%; XaviX J-Mat 48.8 ± 12.8%). No differences between the boys and girls were apparent for total time played, number of play bouts or duration per bout (p ≥ 0.05). Boys however played both exergames more actively than the girls (XaviX bowling RT3 counts.s-1: boys 10.47 ± 4.71, girls 6.34 ± 2.76; XaviX J-Mat RT3 counts·s-1: boys 66.37 ± 13.84, girls 51.94 ± 17.83). This study concludes that both boys and girls choose to play exergames for similar periods of time, but play style during the XaviX bowling was often inactive in the girls and during the XaviX J-Mat less active in the girls than the boys. Reasons underlying choice of play was similar between the girls and boys. Active video games appear to be suitable for longer-term physical activity interventions in children, but attention will need to be given to the intensity of game play in girls. © 2011 Chinese Taipei Society of Ultrasound in Medicine &amp; Elsevier.",doi,10.1016/S1728-869X(11)60003-8,Scopus,Journal of Exercise Science and Fitness,"Lam J.W.K., Sit C.H.P., McManus A.M.",2011,Article,NA,reviewer2,Lydia
,"Playing Violent Electronic Games, Hostile Attributional Style, And Aggression-Related Norms In German Adolescents.","The relationship was examined between exposure to and preference for violent electronic games and aggressive norms as well as hostile attributional style. Following a pilot study to sample widely used electronic games varying in violent content, 231 eighth-grade adolescents in Germany reported their use of and attraction to violent electronic games. They also completed measures of hostile attributional style and endorsement of aggressive norms. There were significant gender differences in usage and attraction to violent electronic games, with boys scoring higher than girls. Significant relationships were found between attraction to violent electronic games and the acceptance of norms condoning physical aggression. Violent electronic games were linked indirectly to hostile attributional style through aggressive norms. The findings are discussed with respect to North American research on the aggression-enhancing effect of violent electronic games.",doi,10.1016/j.adolescence.2003.10.006,anderson2010,Journal of Adolescence,"Krahé, B., Möller, I.",2004,NA,NA,reviewer2,Lydia
,"Pleasure To Play, Arousal To Stay: The Effect Of Player Emotions On Digital Game Preferences And Playing Time","This study investigated how player emotions during game-play, measured through self-report and physiological recordings, predict playing time and game preferences. We distinguished between short-term (immediately after game-play) and long-term (after 3 weeks) playing time and game preferences. While pleasure was most predictive for short-term playing time and game preferences, arousal, particularly for game preferences, was most predictive on the longer term. This result was found through both self-report and physiological emotion measures. This study initiates theorizing about digital gaming as a hedonic consumer product and sketches future research endeavors of this topic. © 2012 Mary Ann Liebert, Inc.",doi,10.1089/cyber.2010.0040,Scopus,"Cyberpsychology, Behavior, and Social Networking","Poels K., Hoogen W.V.D., Ijsselsteijn W., De Kort Y.",2012,Article,NA,reviewer2,Lydia
,Predictors Of Future Ambulatory Blood Pressure In Youth,"Objective: The objective of this study was to determine the predictors of future ambulatory blood pressure in normotensive youths with family histories of essential hypertension. Study design: Eighty-eight healthy youths (mean age 10.9 ± 2.5 years; 52 blacks, 36 whites; 45 boys) were studied. During an initial visit anthropometric variables and hemodynamics were measured at rest and before, during, and after three laboratory stressors: postural change, forehead cold, and video game challenge. The subjects' ambulatory blood pressure was monitored for 24 hours as part of a follow-up evaluation an average of 2.5 years later. Results: Anthropometric and demographic variables and measures of reactivity to laboratory stressors were related to future daytime and nighttime ambulatory blood pressure. Conclusion: These findings provide important information on the predictors of ambulatory blood pressure and underscore the importance of resting blood pressure and adiposity. These results support the guidelines of the Second Task Force, which recommend the measurement of blood pressure and adiposity in the context of ongoing health care.",doi,10.1016/S0022-3476(98)70362-2,Scopus,Journal of Pediatrics,"Del Rosario J.D., Treiber F.A., Harshfield G.A., Davis H.S., Strong W.B.",1998,Article,NA,reviewer2,Lydia
,Preferences For Individual Video Games As A Function Of Their Emotional Effects On Players,"Video games vary in terms of the emotional states they elicit from players. These differences in emotional reactions, in turn, help account for differential preferences of individual games. The three independent dimensions of pleasure‐displeasure, arousal‐nonarousal, and dominance‐submissiveness were used to assess emotional impacts of individual games. In addition, a preference measure was constructed to evaluate attraction toward, versus avoidance of, specific games. In Study One, a group of subjects provided data on emotional responses to 22 common arcade video games and a different group rated their preferences for the same games. The emotional impact of video games was highly unpleasant, moderately arousing, and moderately dominance‐inducing; thus, the predominant emotional response to these games was aggression, anger, or hostility. I n Study Two, subjects visiting a video game arcade were recruited and assigned to play two games each and to report their reactions to each game immediately after playing the game. Results showed that greater feelings of pleasure, and separately of arousal, while playing video games resulted in higher preferences for the games and that greater dominance (significant only for males) also led to higher preferences. It may be beneficial, therefore, to experiment with more arousing and more dominance‐inducing game designs which are not necessarily unpleasant or which definitely yield high pleasure. Copyright © 1986, Wiley Blackwell. All rights reserved",doi,10.1111/j.1559-1816.1986.tb02274.x,Scopus,Journal of Applied Social Psychology,"Mehrabian A., Wixen W.J.",1986,Article,NA,reviewer2,Lydia
,Presence And Emotions In Playing A Group Game In A Virtual Environment: The Influence Of Body Participation,"This study assesses the influence of body participation on the sense of presence and emotions, and the relationship between the two dependent variables in playing a group game in a virtual environment. A total of 56 volunteers were asked to play a virtual game in a 360-degree stereoscopic immersive interactive visualization environment using either body movement or a joystick. Presence was measured with the post hoc SUS Presence Questionnaire. The pictorial tool of Self-Assessment Manikin was employed for measuring emotions of arousal and valence. Both arousal and valence positively correlated with presence. However, body participation did not significantly affect reported presence or the above-mentioned emotions. Copyright 2010, Mary Ann Liebert, Inc.",doi,10.1089/cyber.2009.0412,Scopus,"Cyberpsychology, Behavior, and Social Networking",Aymerich-Franch L.,2010,Article,NA,reviewer2,Lydia
,Propulsion Technique And Anaerobic Work Capacity In Elite Wheelchair Athletes: Cross-Sectional Analysis,"Wheelchair sports and daily manual wheelchair propulsion are dominated by frequent short-term power demands. The purpose of the current cross- sectional study was to determine the variation in propulsion technique in association with sprint power production among elite wheelchair athletes. Therefore, 67 wheelchair athletes (different impairment; 17 female and 50 male athletes; age, 29.1 ± 7 yr; body weight, 60.7 ± 11.8 kg; training hours, 12.9 ± 6.4 h · wk-1; VO2 (peak) 1.7 ± 0.7 liter · min-1; aerobic power output, 72.2 ± 36.7 W) were studied during the World Championships and Games for the Disabled in Assen (1990) on propulsion technique and anaerobic work capacity in a 30-s sprint test on a computer controlled wheelchair ergometer. Mean power output (P30) (97 ± 45.8 w; range, 8.3-195.3 W) and heart rate (158.6 ± 23.6 b · min-1) were highly variable and seemed associated with impairment level: track athletes, classified in four different functional classes, showed a class-related P30 of 23, 68, 100, and 138 W for the male athletes (n = 38). Sprint power relative to body weight varied between 0.36 W · kg BW-1 ± 0.04 and 1.85 W · kg BW-1 ± 0.43 for the different subject groups. Propulsion technique in terms of forces applied to the rim and timing showed significant differences between subject groups for the majority of parameters studied. Apart from the mediolateral force and the negative dip at the start of the push phase, the technique parameters were significantly related to power production. Fraction effective force, the ratio between the total force vector and the effective force applied to the hand rim, appeared low on average (especially for subjects with cerebral palsy and those with a high spinal lesion) but showed a significant correlation with power output (r = 0.5). In general, propulsion technique parameters were related to both performance and functionality. The number of training hours showed a small but significant relation with peak power (r = 0.31), peak torque (r = 0.4), the amount of work per push (r = 0.41) and total force vector (r = 0.31), stressing the role of training status, next to disability, as important mediating factor in both propulsion technique as well as performance capacity. No association between training hours and fraction effective force was seen. It can be concluded that propulsion technique and performance parameters are highly variable among wheelchair athletes. Also, propulsion technique is strongly associated with functionality and training hours and does clearly relate to performance. The current results on technique and performance and their possible causal relationship, but also with impairment and sports discipline, must be further substantiated in a longitudinal study design.The variation in propulsion technique in association with sprint power production among elite wheelchair athletes was examined. Sixty-seven athletes were studied during the World Championships and Games for the Disabled in Assen on propulsion technique and anaerobic work capacity in a 30-s sprint test on a computer controlled wheelchair ergometer. It is shown that propulsion technique parameters are related to both performance and functionality. This suggests that propulsion technique and performance parameters are highly variable among wheelchair athletes. Also, propulsion technique is strongly associated with functionality and training hours and does clearly relate to performance.",doi,10.1097/00002060-199805000-00007,Scopus,American Journal of Physical Medicine and Rehabilitation,"Van der Woude L.H.V., Bakker W.H., Elkhuizen J.W., Veeger H.E.J., Gwinn T.",1998,Article,NA,reviewer2,Lydia
,Protection Motivation Theory And Social Distancing Behaviour In Response To A Simulated Infectious Disease Epidemic,"Epidemics of respiratory infectious disease remain one of the most serious health risks facing the population. Non-pharmaceutical interventions (e.g. hand-washing or wearing face masks) can have a significant impact on the course of an infectious disease epidemic. The current study investigated whether protection motivation theory (PMT) is a useful framework for understanding social distancing behaviour (i.e. the tendency to reduce social contacts) in response to a simulated infectious disease epidemic. There were 230 participants (109 males, 121 females, mean age 32.4 years) from the general population who completed self-report measures assessing the components of PMT. In addition, participants completed a computer game which simulated an infectious disease epidemic in order to provide a measure of social distancing behaviour. The regression analyses revealed that none of the PMT variables were significant predictors of social distancing behaviour during the simulation task. However, fear (β =.218, p <.001), response efficacy (β =.175, p <.01) and self-efficacy (β =.251, p <.001) were all significant predictors of intention to engage in social distancing behaviour. Overall, the PMT variables (and demographic factors) explain 21.2% of the variance in intention. The findings demonstrated that PMT was a useful framework for understanding intention to engage in social distancing behaviour, but not actual behaviour during the simulated epidemic. These findings may reflect an intention-behaviour gap in relation to social distancing behaviour. © 2015 Taylor and Francis.",doi,10.1080/13548506.2015.1028946,Scopus,"Psychology, Health and Medicine","Williams L., Rasmussen S., Kleczkowski A., Maharaj S., Cairns N.",2015,Article,NA,reviewer2,Lydia
,Psychophysiological Responses In Women Reporting Severe Premenstrual Symptoms,"Sixteen women attending a Premenstrual Tension Clinic and eight control women were tested experimentally in the premenstrual and postmenstrual phases with assessments of heart rate, skin conductance level, and neck electromyogram during rest, relaxation, an emotionally upsetting film, and performance of mental arithmetic and video game tasks. All participants completed daily symptom assessments for two menstrual cycles prior to the study. The clinic attenders were divided into eight (Clinic+) who showed marked increases in symptoms premenstrually, and eight (Clinic-) who recorded only modest changes in symptom severity across the menstrual cycle. There were no marked differences in resting autonomic activity. During relaxation, skin conductance level decreased to a greater extent in the premenstrual than in the postmenstrual phase, while neck electromyogram showed the reverse pattern. Heart rate reactions to the mental arithmetic and video game tasks were smaller in the premenstrual than in the postmenstrual phase in Controls and Clinic- groups, but not in the Clinic+ group. Possible explanations of these results are discussed.",doi,10.1097/00006842-198905000-00006,Scopus,Psychosomatic Medicine,"Van den Akker O., Steptoe A.",1989,Article,NA,reviewer2,Lydia
