decision,title,abstract,identifier,id,source,journal,authors,year,type,level,position,name
,User Experiences While Playing Dance-Based Exergames And The Influence Of Different Body Motion Sensing Technologies,"Dance Dance Revolution is a pioneering exergame which has attracted considerable interest for its potential to promote regular exercise and its associated health benefits. The advent of a range of different consumer body motion tracking video game console peripherals raises the question whether their different technological affordances (i.e., variations in the type and number of body limbs that they can track) influence the user experience while playing dance-based exergames both in terms of the level of physical exertion and the nature of the play experience. To investigate these issues a group of subjects performed a total of six comparable dance routines selected from commercial dance-based exergames (two routines from each game) on three different consoles. The subjects' level of physical exertion was assessed by measuring oxygen consumption and heart rate. They also reported their perceived level of exertion, difficulty, and enjoyment ratings after completing each dance routine. No differences were found in the physiological measures of exertion between the peripherals/consoles. However, there were significant variations in the difficulty and enjoyment ratings between peripherals. The design implications of these results are discussed including the tension between helping to guide and coordinate player movement versus offering greater movement flexibility. © 2013 Alasdair G. Thin et al.",doi,10.1155/2013/603604,Scopus,International Journal of Computer Games Technology,"Thin A.G., Brown C., Meenan P.",2013,Article,NA,reviewer2,Ali
,Using Human Physiology To Evaluate Subtle Expressivity Of A Virtual Quizmaster In A Mathematical Game,"The aim of the experimental study described in this article is to investigate the effect of a life-like character with subtle expressivity on the affective state of users. The character acts as a quizmaster in the context of a mathematical game. This application was chosen as a simple, and for the sake of the experiment, highly controllable, instance of human-computer interfaces and software. Subtle expressivity refers to the character's affective response to the user's performance by emulating multimodal human-human communicative behavior such as different body gestures and varying linguistic style. The impact of em-pathic behavior, which is a special form of affective response, is examined by deliberately frustrating the user during the game progress. There are two novel aspects in this investigation. First, we employ an animated interface agent to address the affective state of users rather than a text-based interface, which has been used in related research. Second, while previous empirical studies rely on questionnaires to evaluate the effect of life-like characters, we utilize physiological information of users (in addition to questionnaire data) in order to precisely associate the occurrence of interface events with users' autonomic nervous system activity. The results of our study indicate that empathic character response can significantly decrease user stress and that affective behavior may have a positive effect on users' perception of the difficulty of a task. © 2004 Elsevier Ltd. All rights reserved.",doi,10.1016/j.ijhcs.2004.11.009,Scopus,International Journal of Human Computer Studies,"Prendinger H., Mori J., Ishizuka M.",2005,Article,NA,reviewer2,Ali
,Using Social Simulations To Assess And Train Potential Leaders To Make Effective Decisions In Turbulent Environments,"Purpose - The purpose of this paper is to describe two social simulations created to assess leadership potential and train leaders to make effective decisions in turbulent environments. One is set in the novel environment of a lunar moon colony and the other is a military combat command. The research generated from these simulations for assessing the decision effectiveness of potential leaders with different personality traits and decision styles under varying degrees of information quantity, uncertainty and complexity is summarized. Opportunities and limitations of applying current computer assisted technology to social simulations for assessing and developing leaders' decision effectiveness in turbulent environments is discussed. Design/methodology/ approach - College undergraduates and officer candidates in university ROTC programs made a series of decisions while being subjected to varying degrees of environmental turbulence in social simulations. The decision effectiveness of subjects with different personality characteristics under varying degrees of environmental turbulence was assessed through researcher observations, self-reports, and peer ratings. Findings - Social simulations are a cost effective way to assess and train leaders to make effective decisions in turbulent environments. The results of controlled experiments in social simulations have suggested that leaders with high levels of cognitive complexity and incongruity adaptation are more likely to be successful in highly turbulent environments than leaders with lower levels of incongruity adaptation ability and cognitive complexity who are more effective in more stable and structured situations. Research limitations/implications - The ease of modifying computer games renders them effective as low-cost virtual worlds that have relevance in military leadership experimentation. However, the use of computer simulations alone fails to capture the impact that relationships and emotions have on leader decision making, highlighting the continuing need for social simulations that include these interpersonal aspects of decision making. Practical implications - By participating in realistic social simulations, leaders can experiment with new decision styles without the risk of making real world mistakes that could jeopardize their own and their organization's future. The leaders who are most successful in adapting their decision style to the more complex requirements can be identified for promotion or assignment to appropriate settings. Originality/value - Both military and civilian organizations are in need of cost effective way to assess and train leaders to make effective decisions in turbulent environments. Social simulations provide a unique approach to meeting these needs and can simultaneously provide a venue for research in associated areas. © Emerald Group Publishing Limited.",doi,10.1108/13620430710756744,Scopus,Career Development International,Hunsaker P.L.,2007,Article,NA,reviewer2,Ali
,Utilising A Computer Game As A Therapeutic Intervention For Youth In Residential Care: Some Preliminary Findings On Use And Acceptability,"Mental illness is common amongst young people living in residential care, many of whom are reluctant to avail of therapeutic help. The potential value of computer games as therapeutic tools for these young people has received very little attention, despite indications of their potential for promoting engagement in therapeutic work and improving mental health outcomes. This study aimed to fill this research gap through the development, introduction, and preliminary evaluation of a therapeutic intervention in group care settings. The intervention incorporated a commercially available computer game (. The SIMS Life Stories™) and emotion regulation skill coaching. Qualified residential social workers were trained to deliver it to young people in three children's homes in Northern Ireland, where therapeutic approaches to social work had been introduced. The research was framed as an exploratory case study which aimed to determine the acceptability and potential therapeutic value of this intervention. The evidence suggests that computer-game based interventions of this type may have value as therapeutic tools in group care settings and deserve further development and empirical investigation to determine their effectiveness in improving mental health outcomes. © 2014 Elsevier Ltd.",doi,10.1016/j.childyouth.2014.10.012,Scopus,Children and Youth Services Review,"Aventin A., Houston S., Macdonald G.",2014,Article,NA,reviewer2,Ali
,"Valence, Arousal And Dominance In The Eeg During Game Play","In this paper, we describe our investigation of traces of naturally occurring emotions in electrical brain signals, that can be used to build interfaces that respond to our emotional state. This study confirms a number of known affective correlates in a realistic, uncontrolled environment for the emotions of valence (or pleasure), arousal and dominance: (1) a significant decrease in frontal power in the theta range is found for increasingly positive valence, (2) a significant frontal increase in power in the alpha range is associated with increasing emotional arousal, (3) a significant right posterior power increase in the delta range correlates with increasing arousal and (4) asymmetry in power in the lower alpha bands correlates with self-reported valence. Furthermore, asymmetry in the higher alpha bands correlates with self-reported dominance. These last two effects provide a simple measure for subjective feelings of pleasure and feelings of control. Copyright © 2013 Inderscience Enterprises Ltd.",doi,10.1504/IJAACS.2013.050691,Scopus,International Journal of Autonomous and Adaptive Communications Systems,"Reuderink B., Mühl C., Poel M.",2013,Article,NA,reviewer2,Ali
,Video Ethology: Television As A Data Base For Cross-Cultural Studies In Nonverbal Displays,"This demonstration study attempts to indicate how live television programming might provide an economical and easily-accessed source of material for cross-cultural investigation. This study compared the nonverbal displays of emotion for American and Canadian television game show contestants. Results suggested that although Americans and Canadians did not differ significantly in the types of emotions displayed, Americans were rated as being significantly more expressive in their emotional display. In addition, Americans differed from Canadians in their forms of nonverbal display. American females were seen as using their hands more than the Canadian females. American males were seen to smile more than their Canadian counterparts. Discussion explored how methodology introduced in this study could be conveniently expanded to more conclusively explore culturally determined display rules. Consideration of current video cassette technology facilitating this form of investigation was discussed. © 1985 Human Sciences Press.",doi,10.1007/BF00987142,Scopus,Journal of Nonverbal Behavior,Waxer P.H.,1985,Article,NA,reviewer2,Ali
,Video Game Playing Time And Cardiometabolic Risk In Adolescents: The Afinos Study.,"We aimed to examine the association of video games playing time with cardiometabolic risk biomarkers in adolescents. This study comprised 181 adolescents (88 girls), aged 13- to 17 years old. Moderate-to-vigorous physical activity (MVPA) was measured by accelerometry, and video game playing time in computer and console was self-reported. Waist circumference, systolic blood pressure (BP) and diastolic BP, mean arterial pressure, HDL-cholesterol, LDL-cholesterol, total cholesterol, triglycerides, glucose, insulin, and apolipoproteins A-1 and B-100 were measured. Computer games use was not significantly associated with any biomarker (P>0.1) but the time spent using console games was positively associated with diastolic BP, mean arterial pressure, triglycerides, and a clustered cardiometabolic risk score. These results were independent of age, sex, pubertal stage, MVPA, and WC. These results support some evidence regarding a plausible unfavorable role of playing (console) video games on cardiometabolic health in adolescence.",doi,10.1016/j.medcli.2012.04.017,pubmed,Medicina clinica,"Martinez-Gómez, David; Gomez-Martinez, Sonia; Ruiz, Jonatan R; Ortega, Francisco B; Marcos, Ascension; Veiga, Oscar L",2013,NA,NA,reviewer2,Ali
,"Video Games And Aggressive Thoughts, Feelings, And Behavior In The Laboratory And In Life.","Two studies examined violent video game effects on aggression-related variables. Study 1 found that real-life violent video game play was positively related to aggressive behavior and delinquency. The relation was stronger for individuals who are characteristically aggressive and for men. Academic achievement was negatively related to overall amount of time spent playing video games. In Study 2, laboratory exposure to a graphically violent video game increased aggressive thoughts and behavior. In both studies, men had a more hostile view of the world than did women. The results from both studies are consistent with the General Affective Aggression Model, which predicts that exposure to violent video games will increase aggressive behavior in both the short term (e.g., laboratory aggression) and the long term (e.g., delinquency). (PsycINFO Database Record (c) 2016 APA, all rights reserved)",doi,10.1037/0022-3514.78.4.772,anderson2010,Journal of Personality and Social Psychology,"Anderson, C. A., Dill, K. E.",2e3,NA,NA,reviewer2,Ali
,Video Games: Benign Or Malignant?,"Describes the current status of research on the effects of video game playing in the following areas of investigation: video game epilepsy, aggression, psychopathology and personality features, and academic performance. It appears that playing video games may have an important influence on the lives of frequent players, but research is preliminary. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",doi,10.1111/j.1460-2466.1996.tb01472.x,anderson2010,Developmental and Behavioral Pediatrics,"Funk, J.",1992,NA,NA,reviewer2,Ali
,Video Lottery: Winning Expectancies And Arousal,"Aims: This study investigates the effects of video lottery players' expectancies of winning on physiological and subjective arousal. Design: Participants were assigned randomly to one of two experimental conditions: high and low winning expectancies. Setting: Participants played 100 video lottery games in a laboratory setting while physiological measures were recorded. Level of risk-taking was controlled. Participants: Participants were 34 occasional or regular video lottery players. They were assigned randomly into two groups of 17, with nine men and eight women in each group. Intervention: The low-expectancy group played for fun, therefore expecting to win worthless credits, while the high-expectancy group played for real money. Measurements: Players' experience, demographic variables and subjective arousal were assessed. Severity of problem gambling was measured with the South Oaks Gambling Screen. In order to measure arousal, the average heart rate was recorded across eight periods. Findings: Participants exposed to high as compared to low expectations experienced faster heart rate prior to and during the gambling session. According to self-reports, it is the expectancy of winning money that is exciting, not playing the game. Conclusions: Regardless of the level of risk-taking, expectancy of winning is a cognitive factor influencing levels of arousal. When playing for fun, gambling becomes significantly less stimulating than when playing for money.",doi,10.1046/j.1360-0443.2003.00412.x,Scopus,Addiction,"Ladouceur R., Sévigny S., Blaszczynski A., O'Connor K., Lavoie M.E.",2003,Article,NA,reviewer2,Ali
,"Videogames, Television Violence, And Aggression In Teenagers.",NA,doi,10.1111/j.1460-2466.1984.tb02165.x,anderson2010,Journal of Communication,"Dominick, J. R.",1984,NA,NA,reviewer2,Ali
,Viewing An Ultra-Brief Chest Compression Only Video Improves Some Measures Of Bystander Cpr Performance And Responsiveness At A Mass Gathering Event,"Background CPR training at mass gathering events is an important part of health initiatives to improve cardiac arrest survival. However, it is unclear whether training lay bystanders using an ultra-brief video at a mass gathering event improves CPR quality and responsiveness. Objective To determine if showing a chest-compression only (CCO) Ultra-Brief Video (UBV) at a mass gathering event is effective in teaching lay bystanders CCO-CPR. Methods Prospective control trial in adults (age >18) who attended either a women's University of Arizona or a men's Phoenix Suns basketball game. Participants were evaluated using a standardized cardiac arrest scenario with Laerdal Skillreporter™ mannequins. CPR responsiveness (calling 911, time to calling 911, starting compressions within two minutes) and quality (compression rate, depth, hands-off time) were assessed for participants and data collected at Baseline and Post-intervention. Different participants were tested before and after the exposure of the UBV. Data were analyzed via the intention to treat principle using logistic regression for binary outcomes and median regression for continuous outcomes, controlling for clustering by venue. Results A total of 96 people were consented (Baseline = 45; Post intervention = 51). CPR responsiveness post intervention improved with faster time to calling 911 (s) and time to starting compressions (sec). Likewise, CPR quality improved with deeper compressions and improved hands-off time. Conclusions Showing a UBV at a mass gathering sporting event is associated with improved CPR responsiveness and performance for lay bystanders. This data provides further support for the use of mass media interventions. © 2017 Elsevier B.V.",doi,10.1016/j.resuscitation.2017.07.011,Scopus,Resuscitation,"Beskind D.L., Stolz U., Thiede R., Hoyer R., Robertson W., Brown J., Ludgate M., Tiutan T., Shane R., McMorrow D., Pleasants M., Kern K.B., Panchal A.R.",2017,Article,NA,reviewer2,Ali
,Violent Computer Games And Their Effects On State Hostility And Physiological Arousal,"An experimental study was conducted to investigate the impact of violent computer games on state hostility, state anxiety and arousal. Participants were undergraduate students, aged from 18 to 25 years old. Before the experimental sessions, participants filled in self-report measures concerning their video game habits and were also pre-tested for aggressiveness and trait anxiety. Physiological responses (heart rate and skin conductance) were measured during the experiment. After playing, information about state hostility and state anxiety was collected. The results showed that participants who played the violent game reported significantly higher state hostility and support the assumption that an aggressive personality moderates the effect of playing a violent game on state hostility. © 2006 Wiley-Liss, Inc.",doi,10.1002/ab.20134,Scopus,Aggressive Behavior,"Arriaga P., Esteves F., Carneiro P., Monteiro M.B.",2006,Article,NA,reviewer2,Ali
,Violent Video Game Players And Non-Players Differ On Facial Emotion Recognition,"Violent video game playing has been associated with both positive and negative effects on cognition. We examined whether playing two or more hours of violent video games a day, compared to not playing video games, was associated with a different pattern of recognition of five facial emotions, while controlling for general perceptual and cognitive differences that might also occur. Undergraduate students were categorized as violent video game players (n=83) or non-gamers (n=69) and completed a facial recognition task, consisting of an emotion recognition condition and a control condition of gender recognition. Additionally, participants completed questionnaires assessing their video game and media consumption, aggression, and mood. Violent video game players recognized fearful faces both more accurately and quickly and disgusted faces less accurately than non-gamers. Desensitization to violence, constant exposure to fear and anxiety during game playing, and the habituation to unpleasant stimuli, are possible mechanisms that could explain these results. Future research should evaluate the effects of violent video game playing on emotion processing and social cognition more broadly. © 2015 Wiley Periodicals, Inc.",doi,10.1002/ab.21602,Scopus,Aggressive Behavior,"Diaz R.L., Wong U., Hodgins D.C., Chiu C.G., Goghari V.M.",2016,Article,NA,reviewer2,Ali
,Violent Video Games And Hostile Expectations: A Test Of The General Aggression Model.,"Research conducted over several decades has shown that violent media increase aggression. It is now time to move beyond the question of whether violent media increase aggression to answering the question why violent media increase aggression. The present research tested whether violent video games produce a hostile expectation bias—the tendency to expect others to react to potential conflicts with aggression. Participants (N = 224) played either a violent or nonviolent video game. Next, they read ambiguous story stems about potential interpersonal conflicts. They were asked what the main character will do, say, think, and feel as the story continues. People who played a violent video game described the main character as behaving more aggressively, thinking more aggressive thoughts, and feeling more angry than did people who played a nonviolent video game. These results are consistent with the General Aggression Model.",doi,10.1177/014616702237649,anderson2010,Personality and Social Psychology Bulletin,"Bushman, B. J., Anderson, C. A.",2002,NA,NA,reviewer2,Ali
,"Virtual Driving And Risk Taking: Do Racing Games Increase Risk-Taking Cognitions, Affect, And Behaviors?","Research has consistently shown that aggressive video console and PC games elicit aggressive cognitions, affect, and behaviors. Despite the increasing popularity of racing (driving) games, nothing is known about the psychological impact of this genre. This study investigated whether playing racing games affects cognitions, affect, and behaviors that can promote risk taking in actual road traffic situations. In Study 1, the authors found that the frequency of playing racing games was positively associated with competitive driving, obtrusive driving, and car accidents; a negative association with cautious driving was observed. To determine cause and effect, in Study 2, the authors manipulated whether participants played 1 of 3 racing games or 1 of 3 neutral games. Participants who played a racing game subsequently reported a higher accessibility of cognitions and affect positively associated with risk taking than did participants who played a neutral game. Finally, on a more behavioral level, in Study 3, the authors found that men who played a racing game subsequently took higher risks in computer-simulated critical road traffic situations than did men who played a neutral game. Theoretical and practical implications are discussed. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",doi,10.1037/1076-898X.13.1.22,anderson2010,Journal of Experimental Psychology: Applied,"Fischer, P., Kubitzki, J., Guter, S., Frey, D.",2007,NA,NA,reviewer2,Ali
,Virtual Patients In A Behavioral Medicine Massive Open Online Course (Mooc): A Qualitative And Quantitative Analysis Of Participants' Perceptions,"Objective: The purpose of this article is to explore learners' perceptions of using virtual patients in a behavioral medicine Massive Open Online Course (MOOCs) and thereby describe innovative ways of disseminating knowledge in health-related areas. Methods: A 5-week MOOC on behavioral medicine was hosted on the edX platform. The authors developed two branched virtual patients consisting of video recordings of a live standardized patient, with multiple clinical decision points and narration unfolding depending on learners' choices. Students interacted with the virtual patients to treat stress and sleep problems. Answers to the exit survey and participant comments from the discussion forum were analyzed qualitatively and quantitatively. Results: In total, 19,236 participants enrolled in the MOOC, out of which 740 received the final certificate. The virtual patients were completed by 2317 and 1640 participants respectively. Among survey respondents (n = 442), 83.1% agreed that the virtual patient exercise was helpful. The qualitative analysis resulted in themes covering what it was like to work with the virtual patient, with subthemes on learner-centered education, emotions/eustress, game comparisons, what the participants learned, what surprised them, how confident participants felt about applying interventions in practice, suggestions for improvement, and previous experiences of virtual patients. Conclusions: Students were enthusiastic about interacting with the virtual patients as a means to apply new knowledge about behavioral medicine interventions. The most common suggestion was to incorporate more interactive cases with various levels of complexity. Further research should include patient outcomes and focus on interprofessional aspects of learning with virtual patients in a MOOC. © 2017 The Author(s).",doi,10.1007/s40596-017-0706-4,Scopus,Academic Psychiatry,"Berman A.H., Biguet G., Stathakarou N., Westin-Hägglöf B., Jeding K., McGrath C., Zary N., Kononowicz A.A.",2017,Article,NA,reviewer2,Ali
,Virtual Player Design Using Self-Learning Via Competitive Coevolutionary Algorithms,"The Google Artificial Intelligence (AI) Challenge is an international contest the objective of which is to program the AI in a two-player real time strategy (RTS) game. This AI is an autonomous computer program that governs the actions that one of the two players executes during the game according to the state of play. The entries are evaluated via a competition mechanism consisting of two-player rounds where each entry is tested against others. This paper describes the use of competitive coevolutionary (CC) algorithms for the automatic generation of winning game strategies in Planet Wars, the RTS game associated with the 2010 contest. Three different versions of a prime algorithm have been tested. Their common nexus is not only the use of a Hall-of-Fame (HoF) to keep note of the winners of past coevolutions but also the employment of an archive of experienced players, termed the hall-of-celebrities (HoC), that puts pressure on the optimization process and guides the search to increase the strength of the solutions; their differences come from the periodical updating of the HoF on the basis of quality and diversity metrics. The goal is to optimize the AI by means of a self-learning process guided by coevolutionary search and competitive evaluation. An empirical study on the performance of a number of variants of the proposed algorithms is described and a statistical analysis of the results is conducted. In addition to the attainment of competitive bots we also conclude that the incorporation of the HoC inside the primary algorithm helps to reduce the effects of cycling caused by the use of HoF in CC algorithms. © Springer Science+Business Media 2014.",doi,10.1007/s11047-014-9411-3,Scopus,Natural Computing,"Nogueira Collazo M., Cotta C., Fernández-Leiva A.J.",2014,Article,NA,reviewer2,Ali
,Visualization Of Tomato Growth Based On Dry Matter Flow,"The visualization of tomato growth can be used in 3D computer games and virtual gardens. Based on the growth theory involving the respiration theory, the photosynthesis, and dry matter partition, a visual system is developed. The tomato growth visual simulation system is light-and-temperature-dependent and shows plausible visual effects in consideration of the continuous growth, texture map, gravity influence, and collision detection. In addition, the virtual tomato plant information, such as the plant height, leaf area index, fruit weight, and dry matter, can be updated and output in real time. © 2017 Hongjun Li et al.",doi,10.1155/2017/2302731,Scopus,International Journal of Computer Games Technology,"Li H., Zhang X., Meng W., Ge L.",2017,Article,NA,reviewer2,Ali
,Wear Behavior Of Seven Artificial Resin Teeth Assessed With Three-Dimensional Measurements,"Statement of problem. Artificial resin teeth are widely used for removable dental prostheses because of their excellent properties. An evaluation of their wear behavior is important for predicting good clinical performance.Purpose. The purpose of the study was to examine the wear behavior of 7 different artificial resin teeth with 3-dimensional measurements.Material and methods. The artificial denture teeth tested were 2 composite resin teeth (Yamahachi PX, Huge Kaijing), 3 cross-linked acrylic resin teeth (Cosmo HXL, Premium 8, Vita Lingoform), and 2 conventional acrylic resin teeth (Yamahachi FX, Shengjian). The specimens were subjected to an abrasive tester for masticatory simulation. The wear loss (vertical loss and volume loss) was determined with a confocal laser scanning microscope. Data were analyzed with 1-way ANOVA followed by the Games-Howell post hoc test (α=.05).Results. The mean vertical loss and volume loss for all cross-linked acrylic resin teeth (0.987-1.03 μm, 0.858-0.939 mm3 × 10-3) were higher than for all composite resin teeth (0.636-0.698 μm, 0.507-0.650 mm3 × 10-3, P&lt;.001) but lower than those for conventional acrylic resin teeth Yamahachi FX and Shengjian (1.39 μm, 1.24 mm3 × 10-3; 12.1 μm, 16.4 mm3 × 10-3; P&lt;.001). No significant differences for wear loss were found between the Vita Lingoform group and the other cross-linked acrylic resin teeth (P&gt;.05).Conclusion. The wear behavior of the artificial teeth examined differed with regard to their compositions. The composite resin teeth and high cross-linked acrylic resin teeth found superior wear resistance over the conventional acrylic resin teeth. © 2014 Editorial Council for the Journal of Prosthetic Dentistry.",doi,10.1016/j.prosdent.2014.04.030,Scopus,Journal of Prosthetic Dentistry,"Hao Z., Yin H., Wang L., Meng Y.",2014,Article,NA,reviewer2,Ali
,Weather Risk Management At The Olympic Winter Games,"The globally celebrated Olympic Winter Games (OWG) are highly dependent on suitable snow and ice conditions to support elite-level competitions. To determine the range of weather impacts on the Games, this study examines the official Olympic post-Games reports from 1924 to 2010. Impacts include preparations for the Games, holding outdoor opening–closing ceremonies, outdoor sporting competitions, spectator comfort, transportation, and television broadcasts. The study also examines the range of historical adaptations that have developed to manage weather risks at the OWG. Three adaptation eras are identified, spanning the history of the games: emergent adaptation, technological transition, and advanced adaptation. Analysis reveals that while weather-induced impacts have always been a part of the Games, these impacts would be far greater if not for technical climatic adaptations. With the average daytime temperature of host locations steadily increasing from 0.4°C at the Games held in the 1920–1950s to 7.8°C at the Games held in the twenty-first century, it would be difficult to imagine recent host cities/regions successfully delivering the diverse Games programme exclusively on natural ice and snow. The connection between the evolving needs for weather risk management strategies by Olympic organisers and the growth of the Olympics in size and scope is also discussed. © 2014 Taylor & Francis.",doi,10.1080/13683500.2014.887665,Scopus,Current Issues in Tourism,"Rutty M., Scott D., Steiger R., Johnson P.",2015,Article,NA,reviewer2,Ali
,What Does Touch Tell Us About Emotions In Touchscreen-Based Gameplay,"The increasing number of people playing games on touch-screen mobile phones raises the question of whether touch behaviors reflect players' emotional states. This prospect would not only be a valuable evaluation indicator for game designers, but also for real-time personalization of the game experience. Psychology studies on acted touch behavior show the existence of discriminative affective profiles. In this article, finger-stroke features during gameplay on an iPod were extracted and their discriminative power analyzed. Machine learning algorithms were used to build systems for automatically discriminating between four emotional states (Excited, Relaxed, Frustrated, Bored), two levels of arousal and two levels of valence. Accuracy reached between 69% and 77% for the four emotional states, and higher results (~89%) were obtained for discriminating between two levels of arousal and two levels of valence. We conclude by discussing the factors relevant to the generalization of the results to applications other than games. © 2012 ACM.",doi,10.1145/2395131.2395138,Scopus,ACM Transactions on Computer-Human Interaction,"Gao Y., Bianchi-Berthouze N., Meng H.",2012,Article,NA,reviewer2,Ali
,"What Makes Good Games Go Viral? The Role Of Technology Use, Efficacy, Emotion And Enjoyment In Players' Decision To Share A Prosocial Digital Game","Serious digital games may be an effective tool for prosocial message dissemination because they offer technology and experiences that encourage players to share them with others, and spread virally. But little is known about the factors that predict players' willingness to share games with others in their social network. This panel study explores how several factors, including sharing technology use, emotional responses, and game enjoyment, contribute to players' decision to share the game Darfur is Dying, with others. College students played the game and completed questionnaires that assessed whether they had shared the games at two different time points: during game play and after game play. Positive emotions predicted sharing while students played the game, but negative emotions predicted whether the game was shared after initial game play. Game enjoyment predicted players' intentions to share the game, but it did not predict actual sharing behavior. Neither players' general use of sharing technologies nor their satisfaction related to sharing digital content predicted sharing intentions or behavior. These findings have implications for the study of viral social marketing campaigns, and serious game design and theory. © 2013 Elsevier Ltd. All rights reserved.",doi,10.1016/j.chb.2013.07.013,Scopus,Computers in Human Behavior,Cohen E.L.,2014,Article,NA,reviewer2,Ali
,When To Measure Resting Values In Studies Of Children's Cardiovascular Reactivity,"Investigations suggesting that the order of obtaining resting and cardiovascular reactivity measurements moderates values have provided inconsistent results and have not analyzed data from children; the generalizability of results is uncertain. In this investigation, all children enrolled in the eighth-grade classrooms of the public schools of an entire county (n=451) participated in standardized reactivity assessments. The order of resting and reactivity measurements was randomized by examination day (a total of 19 days). Analyses indicated that all comparisons of order effects on mean resting blood pressure and heart rate, as well as reactivity (both change from resting and absolute values and both mean and maximal values), were nonsignificant. Results indicate that measurement order is not always a necessary consideration in studies of reactivity; the conditions under which measurement order is a consideration requires clarification. © 1994 Plenum Publishing Corporation.",doi,10.1007/BF01857922,Scopus,Journal of Behavioral Medicine,"Murphy J.K., Alpert B.S., Walker S.S.",1994,Article,NA,reviewer2,Ali
,Why Health Care Needs Design Research: Broadening The Perspective On Communication In Pediatric Care Through Play,"Today’s pediatric health care lacks methods to tap into the emotional state of hospitalized pediatric patients (age 4-6 years). The most frequently used approaches were developed for adults and fail to acknowledge the importance of imaginary experiences and the notion of play that may appeal to children. The scope of this article is to introduce a new design-oriented method of gathering information about the emotional state of pediatric patients using an experimental computer game called the Child Patient game (CPgame). The CPgame was developed at a Danish hospital, and the results of the preliminary tests show that games could serve as a system in which children are willing to express their emotions through play. The results are based on two comparative analyses of the CPgame through which it is possible to identify three different types of players among the patients playing the game. Furthermore, the data reveal that pediatric patients display a radically different play pattern than children who are not in hospital. The inquiry takes an interdisciplinary approach; it has obvious health care-related objectives and seeks to meet the urgent need for new methods within health care to optimize communication with young children. At the same time, design research (i.e., the development of new knowledge through the development of a new design) heavily impacts the method. © Taylor & Francis Group, LLC.",doi,10.1080/10410236.2014.917220,Scopus,Health Communication,"Knutz E., Ammentorp J., Kofoed P.-E.",2015,Article,NA,reviewer2,Ali
,Why Is It Taking So Long To Secure Internet Routing?,"The border gateway protocol (BGP) is the glue that holds the Internet together, enabling data communications between large networks operated by different organizations. The answer to this question lies in the fact that BGP is a global protocol, running across organizational and national borders. As such, it lacks a single centralized authority that can mandate the deployment of a security solution; instead, every organization can autonomously decide which routing security solutions it will deploy in its own network. Thus, the deployment becomes a coordination game among thousands of independently operated networks; this is further complicated by the fact that many security solutions do not work well unless a large number of networks deploy them.",doi,10.1145/2659899,Scopus,Communications of the ACM,Goldberg S.,2014,Article,NA,reviewer2,Ali
,"Work Content Influences On Cognitive Task Load, Emotional State And Performance During A Simulated 520-Days' Mars Mission","In high-risk domains such as human space flight, cognitive performances can be negatively affected by emotional responses to events and conditions in their working environment (e.g., isolation and health incidents). The COgnitive Performance and Error (COPE) model distinguishes effects of work content on cognitive task load and emotional state, and their effect on the professional's performance. This paper examines the relationships between these variables for a simulated Mars-mission. Six volunteers (well-educated and -motivated men) were isolated for 520 days in a simulated spacecraft in which they had to execute a (virtual) mission to Mars. As part of this mission, every other week, several computer tasks were performed. These tasks consisted of a negotiation game, a chat-based learning activity and an entertainment game. Before and after these tasks, and after post-task questionnaires, the participants rated their emotional state consisting of arousal, valence and dominance, and their cognitive task load consisting of level of information processing, time occupied and task-set switches. Results revealed significant differences between cognitive task load and emotional state levels when work content varied. Significant regression models were also found that could explain variation in task performance. These findings contribute to the validation of the COPE model and suggest that differences in appraisals for tasks may bring about different emotional states and task performances. © 2015 The Authors. Published by Elsevier Ltd.",doi,10.1016/j.chb.2015.10.011,Scopus,Computers in Human Behavior,"Cohen I., Den Braber N., Smets N.J.J.M., Van Diggelen J., Brinkman W.-P., Neerincx M.A.",2016,Article,NA,reviewer2,Ali
,Worldcupinion: Experiences With An Android App For Real-Time Opinion Sharing During Soccer World Cup Games,"Mobile devices are increasingly used in social networking applications and research. So far, there is little work on real-time emotion or opinion sharing in large loosely coupled user communities. One potential area of application is the assessment of widely broadcasted television (TV) shows. The idea of connecting non-collocated TV viewers via telecommunication technologies is referred to as Social TV. Such systems typically include set-top boxes for supporting the collaboration. In this work the authors investigated whether mobile phones can be used as an additional channel for sharing opinions, emotional responses, and TV-related experiences in real-time. To gain insight into this area, an Android app was developed for giving real-time feedback during soccer games and to create ad hoc fan groups. This paper presents results on rating activity during games and discusses experiences with deploying this app over four weeks during soccer World Cup. In doing so, challenges and opportunities faced are highlighted and an outlook on future work in this area is given. Copyright © 2011 IGI Global.",doi,10.4018/jmhci.2011100102,Scopus,International Journal of Mobile Human Computer Interaction,"Schleicher R., Shirazi A.S., Rohs M., Kratz S., Schmidt A.",2011,Article,NA,reviewer2,Ali
